uid,premise,hypothesis,label,reason,label_name
80ad7f15-0267-4760-9d82-a302291f53ca,"The Adelaide Hotel Toronto is a mixed-use skyscraper in Toronto, Ontario, Canada. It was built by Markham-based Talon International Development Inc., which is owned by Val Levitan and Canadian businessman Alex Shnaider. It used to be known as the Trump International Hotel and Tower Toronto.",Donald Trump tried to buy Adelaide,1,,neutral
53481329-0113-4067-9ef2-5d1fe50515f3,"This is a list of feature films produced by the Fox Film Corporation, including those films produced by its corporate predecessor, the Box Office Attractions Company. Some of the later films in this list were produced by Fox Film, but were released and distributed by 20th Century Fox after the 1935 merger with Twentieth Century Pictures.",Fox Film merged with Nineteenth Century Pictures.,2,,contradiction
193f968e-d239-43c8-acbd-f367ff3142d5,"The Adelaide Hotel Toronto is a mixed-use skyscraper in Toronto, Ontario, Canada. It was built by Markham-based Talon International Development Inc., which is owned by Val Levitan and Canadian businessman Alex Shnaider. It used to be known as the Trump International Hotel and Tower Toronto.",Talon took awhile to build Adelaide,1,,neutral
b0eeac1e-87a6-49a4-b5cc-c23fc2dc0680,"L. M. Singhvi (9 November 1931 – 6 October 2007) was an Indian jurist, parliamentarian, scholar, writer and diplomat. He was, after V. K. Krishna Menon, the second-longest-serving High Commissioner for India in the United Kingdom (1991–97) He was conferred Padma Bhushan in 1998.",L.M Singhvi no longer serves in the UK.,1,,neutral
2d0b1dc2-1a14-495a-9da1-a5e4dde0831c,"The Second Silesian War was a theatre of the War of the Austrian Succession. The name is used to describe Prussia's war against Austria between 1744 and 1745, fought mainly in Silesia, Bohemia, and Upper Saxony. It was the second in a series of three Silesian Wars fought between Frederick the Great's Prussia and Maria Theresa's Austria.",The Second Silesian War was the greatest,1,,neutral
fceed7ca-21ef-4778-849a-83426255dfbc,"The Second Silesian War was a theatre of the War of the Austrian Succession. The name is used to describe Prussia's war against Austria between 1744 and 1745, fought mainly in Silesia, Bohemia, and Upper Saxony. It was the second in a series of three Silesian Wars fought between Frederick the Great's Prussia and Maria Theresa's Austria.",The Second Silesian War had many parties involved,1,,neutral
3d19604e-b216-496d-81ac-5dbe54bc5b30,"The Second Silesian War was a theatre of the War of the Austrian Succession. The name is used to describe Prussia's war against Austria between 1744 and 1745, fought mainly in Silesia, Bohemia, and Upper Saxony. It was the second in a series of three Silesian Wars fought between Frederick the Great's Prussia and Maria Theresa's Austria.",The Second Silesian War was studied by many countries,1,,neutral
8859a5a9-0f75-4c3f-a025-cdb231e0a8ce,"L. M. Singhvi (9 November 1931 – 6 October 2007) was an Indian jurist, parliamentarian, scholar, writer and diplomat. He was, after V. K. Krishna Menon, the second-longest-serving High Commissioner for India in the United Kingdom (1991–97) He was conferred Padma Bhushan in 1998.",L.M. Singvhi served 76 years.,1,,neutral
a2263398-411c-4b7e-8be4-cdd2c2cd4705,"The Second Silesian War was a theatre of the War of the Austrian Succession. The name is used to describe Prussia's war against Austria between 1744 and 1745, fought mainly in Silesia, Bohemia, and Upper Saxony. It was the second in a series of three Silesian Wars fought between Frederick the Great's Prussia and Maria Theresa's Austria.",Maria Theresa was determined to fight,1,,neutral
23b3b1a9-153e-402c-b5cc-72fa1cb87f40,"The Second Silesian War was a theatre of the War of the Austrian Succession. The name is used to describe Prussia's war against Austria between 1744 and 1745, fought mainly in Silesia, Bohemia, and Upper Saxony. It was the second in a series of three Silesian Wars fought between Frederick the Great's Prussia and Maria Theresa's Austria.",Austrian Succession was a mistake,1,,neutral
d65a72c8-8afc-4bb4-a9ae-e21fc4c7672d,"Lee Il-hyung is a South Korean film director and screenwriter. Prior to directing his first feature film ""A Violent Prosecutor"" (2016), Lee is an assistant director on films, such as ""The Moonlight of Seoul"" (2008), ""My Way"" (2011) and """" (2014), and commercial films.",Il-Hung was born in China,2,,contradiction
ba3610da-f4cc-4320-855c-ca98ba3cea1e,"Lee Il-hyung is a South Korean film director and screenwriter. Prior to directing his first feature film ""A Violent Prosecutor"" (2016), Lee is an assistant director on films, such as ""The Moonlight of Seoul"" (2008), ""My Way"" (2011) and """" (2014), and commercial films.",A violent Prosecutor was screened in 2015,2,,contradiction
f0dcb875-1d95-4265-b044-8d482a7f9349,"Lee Il-hyung is a South Korean film director and screenwriter. Prior to directing his first feature film ""A Violent Prosecutor"" (2016), Lee is an assistant director on films, such as ""The Moonlight of Seoul"" (2008), ""My Way"" (2011) and """" (2014), and commercial films.",The Moonlight of Seoul came out in 2007,2,,contradiction
96e1f8ff-5084-43b5-a291-10391a1783b9,"Salad Days: ""A Decade of Punk in Washington, DC (1980-90)"" is a documentary written and directed by Scott Crawford. Released on December 19, 2014, the Kickstarter-funded film features early pioneers of the Washington, DC hardcore punk music scene over a decade (1980-1990) including Minor Threat, Fugazi, Bad Brains, Government Issue, Youth Brigade, Teen Idles, Rites of Spring, and others.",Decade of Punk started in 91,2,,contradiction
265bed44-6a6f-4d17-b998-d8d31071827d,"Salad Days: ""A Decade of Punk in Washington, DC (1980-90)"" is a documentary written and directed by Scott Crawford. Released on December 19, 2014, the Kickstarter-funded film features early pioneers of the Washington, DC hardcore punk music scene over a decade (1980-1990) including Minor Threat, Fugazi, Bad Brains, Government Issue, Youth Brigade, Teen Idles, Rites of Spring, and others.",Decade of Punk was not on Kickstarter,2,,contradiction
6f8b4794-f576-47b7-88e4-a693868e8586,"Salad Days: ""A Decade of Punk in Washington, DC (1980-90)"" is a documentary written and directed by Scott Crawford. Released on December 19, 2014, the Kickstarter-funded film features early pioneers of the Washington, DC hardcore punk music scene over a decade (1980-1990) including Minor Threat, Fugazi, Bad Brains, Government Issue, Youth Brigade, Teen Idles, Rites of Spring, and others.",Fugazi was omitted from the movie,2,,contradiction
7a370a6f-680b-43b2-be52-9c9d8cfa7701,"The Great Mall of the Bay Area (often simply called The Great Mall) is a large indoor outlet shopping mall in Milpitas, California built by Ford Motor Land Development and Petrie Dierman Kughn in 1994. It was acquired by Mills Corporation in 2003, and by the Simon Property Group in April 2007. The mall contains approximately 1.4 million square feet of gross leaseable area.",The Great Mall of the Bay Are was built in 2003,2,,contradiction
b874215c-312b-47b1-9cab-6769f4f50516,"The Great Mall of the Bay Area (often simply called The Great Mall) is a large indoor outlet shopping mall in Milpitas, California built by Ford Motor Land Development and Petrie Dierman Kughn in 1994. It was acquired by Mills Corporation in 2003, and by the Simon Property Group in April 2007. The mall contains approximately 1.4 million square feet of gross leaseable area.",The Great Mall was bought by the Simon Property Group in 2003,2,,contradiction
3c0457e4-bafa-4d10-8946-30151754838c,"The Great Mall of the Bay Area (often simply called The Great Mall) is a large indoor outlet shopping mall in Milpitas, California built by Ford Motor Land Development and Petrie Dierman Kughn in 1994. It was acquired by Mills Corporation in 2003, and by the Simon Property Group in April 2007. The mall contains approximately 1.4 million square feet of gross leaseable area.",The Great Mall is an outdoor shopping mall,2,,contradiction
b6ed9d17-b769-4ea2-98ff-2442cc94ef5a,"Love in Nepal is a 2004 Indian Hindi romantic thriller film directed by Rajat Mukherjee which was released on 6 March 2004. Unlike Sonu Nigam in the male lead, who is otherwise a well known Bollywood playback singer, the film has Nepali film actress Jharana Bajracharya and Richa Ghimire from Nepal and Flora Saini in the female lead. This is Sonu Nigam's second film as the male lead.",Sonu Nigam was a male lead in a film before Love in Nepal.,0,,entailment
630c3450-c67c-4c7c-add8-589eaa968879,"The Other One is the third solo album by former Fleetwood Mac guitarist Bob Welch. The track ""Future Games"" was first released on the Fleetwood Mac album of the same name in 1971. Members of Welch's backing band also make songwriting contributions here though the majority of tracks are Welch's own.",Bob Welch is the current guitarist of Fleetwood Mac.,2,,contradiction
571a4c1f-3a50-4162-a34c-4ca8ff2bb34b,"Porl King, born 19 October 1967 on the Wirral Peninsula in England, first achieved public acclaim and success as the singer, songwriter and guitarist for the goth band Rosetta Stone from their inception in the late 1980s through to their demise in 1998. Since disbanding Rosetta Stone in 1998, he has pursued a career in digital audio and Pro Tools production.",Porl King played guitar for a band named Rosetta Stone,0,,entailment
f70036cc-454f-40cd-a724-4b8ac631c678,"Love in Nepal is a 2004 Indian Hindi romantic thriller film directed by Rajat Mukherjee which was released on 6 March 2004. Unlike Sonu Nigam in the male lead, who is otherwise a well known Bollywood playback singer, the film has Nepali film actress Jharana Bajracharya and Richa Ghimire from Nepal and Flora Saini in the female lead. This is Sonu Nigam's second film as the male lead.","Love in Nepal was released before July 4th, 2004.",0,,entailment
7b8a355c-3627-4862-8342-919c8d23141c,"Porl King, born 19 October 1967 on the Wirral Peninsula in England, first achieved public acclaim and success as the singer, songwriter and guitarist for the goth band Rosetta Stone from their inception in the late 1980s through to their demise in 1998. Since disbanding Rosetta Stone in 1998, he has pursued a career in digital audio and Pro Tools production.",Rosetta Stone broke up.,0,,entailment
cb046261-360d-4b15-b456-83ca3482f4a0,"Porl King, born 19 October 1967 on the Wirral Peninsula in England, first achieved public acclaim and success as the singer, songwriter and guitarist for the goth band Rosetta Stone from their inception in the late 1980s through to their demise in 1998. Since disbanding Rosetta Stone in 1998, he has pursued a career in digital audio and Pro Tools production.",King has a career in digital audio.,0,,entailment
30b446f0-9845-4823-8de1-114709f604cc,"The Other One is the third solo album by former Fleetwood Mac guitarist Bob Welch. The track ""Future Games"" was first released on the Fleetwood Mac album of the same name in 1971. Members of Welch's backing band also make songwriting contributions here though the majority of tracks are Welch's own.",The Other One is the third studio album made by Fleetwood Mac.,2,,contradiction
274f025b-10c6-408c-b8e2-c003b3d89285,"Porl King, born 19 October 1967 on the Wirral Peninsula in England, first achieved public acclaim and success as the singer, songwriter and guitarist for the goth band Rosetta Stone from their inception in the late 1980s through to their demise in 1998. Since disbanding Rosetta Stone in 1998, he has pursued a career in digital audio and Pro Tools production.",Rosetta Stone formed in the 1980s.,0,,entailment
f021d04f-db9d-4d70-b1c4-c937d1c6bc78,"A pointe shoe is a type of shoe worn by ballet dancers when performing pointe work. Pointe shoes were conceived in response to the desire for dancers to appear weightless and sylph-like and have evolved to enable dancers to dance ""en pointe"" (on the tips of their toes) for extended periods of time. They are manufactured in a variety of colors, most commonly in shades of light pink.",A pointe is only worn by hip hop dancers.,2,,contradiction
